"","GSM1237722","GSM1237723","GSM1237724","GSM1237725","GSM1237726","GSM1237727","GSM1237728","GSM1237729","GSM1237730","GSM1237731","GSM1237732","GSM1237733"
"1416962_at",2.58800571357075,2.57450504200797,2.60419161693831,1.89626450636918,1.85762884990385,1.91991892167094,2.66407565892678,2.58288482892837,2.66228548050608,2.58522446333936,2.57981822086486,2.59374849905008
"1430327_at",1.81362110876634,1.57999688499124,1.56618435220711,1.84756487606034,1.80533496186885,1.76419831818639,1.82612140777021,1.70115913036543,1.57778412480986,1.66700498559084,1.64050739615514,1.69778000410165
"1435719_at",1.1873620999543,1.1270816828222,1.06054465456693,1.05465590205096,0.885685617700384,0.905253560824905,1.34710925766233,1.28535519597772,0.883294823318326,1.06240064236699,1.2631083794634,1.16220898298767
"1432181_s_at",2.52056571758403,2.6484970720077,2.57932982654141,2.82081401060035,2.85095732083225,2.78593991031234,2.48528362836307,2.52874942491295,2.47158688494547,2.39872276930445,2.41023985927821,2.30118828736526
"1428036_at",0.656673481855404,0.551374536535979,0.705542823332639,0.764232403624592,0.81128361259245,0.901638268891938,0.763002565846319,0.714383279473955,0.569528309533826,0.607268740536965,0.563074708249176,0.657641074460606
"1441105_at",1.34337292380041,1.28046545139396,1.31643212400708,1.74254921983168,1.73719629899737,1.5549961904547,1.42460330893976,1.47494727091893,1.27305194410344,1.39798704120148,1.28838814683648,1.39297570810122
"1443560_at",0.895502357734187,1.22904691219168,0.949095973273758,1.04519147382119,1.24903569481671,1.15456784455935,0.937246368447773,1.08784913933235,0.873961041331916,0.813577250855852,0.898654698980055,0.882616829365169
"1452393_at",2.31944547636262,2.23070983486825,2.33987320620804,2.65401423985272,2.67757352039465,2.70117657176375,2.43898021083732,2.46199199824161,2.30202155740221,2.29214093003954,2.19746328840035,2.16209174203327
"1452145_at",2.3114266491082,2.26228985903653,2.25454420581194,2.70326113308824,2.61529163940308,2.67815550861992,2.48721103456709,2.44176241213197,2.30202155740221,2.3708110456533,2.34311532272747,2.39214615750817
"1440254_at",1.53297479046523,1.37846032212333,1.24681247182291,1.87758199271041,1.67099769726451,1.89540927163144,1.80624448685662,1.57334005868284,1.53016820560932,1.58116265812263,1.47656485531635,1.47445677248922
"1439283_at",1.77888822858803,2.02164693743254,1.92017168572755,2.02600416563628,2.22719368954055,2.15860818513708,1.9522417756755,2.10187757051979,1.69595664485009,1.97889487515632,2.05701395530067,1.86844352879198
"1435821_s_at",1.97256801234271,2.12916108516519,1.96309762343254,1.84390944566663,1.66965580634588,1.78023818117557,2.1613387420298,2.1985068706635,1.95925583245252,2.1157420127863,2.07263883061222,1.97225631392479
